artist_id,artist_name,popularity
144696,anna abreu,0.48
323200,maker,0.48
95075,steinar albrigtsen,0.51
7038,gerry the pacemakers,0.59
2159578,brody dalle,0.47
1857435,nashville cast lennon maisy,0.54
2907170,marty mone,0.46
111842,ghostland observatory,0.46
2263547,ricky dillon,0.44
3236764,krazy dreams,0.48
1353838,the bar-kays the unknowns,0.47
15079,smile,0.47
2139972,stephen christian,0.46
170948,duel,0.46
388139,animal kingdom,0.46
11311,georgie fame the blue flames,0.48
14069,lorie,0.47
214,britney spears,0.77
3497223,martin garrix julian jordan,0.3
10260,hatebreed,0.56
341438,rena kyriakou,0.48
665730,marcus d wiley,0.46
3433,hermann prey,0.46
2637831,grace feat g-eazy,0.39
2707011,serhat,0.48
3399770,will sparks joel fletcher,0.29
63290,36 crazyfists,0.52
50611,men at work,0.62
25028,ralph myerz and the jack herren band,0.47
160352,bowerbirds,0.46
2123638,rend collective,0.61
7219,the adicts,0.46
288770,kaada,0.48
1959981,fka twigs,0.54
162458,golden earring,0.53
140288,i girasoli,0.46
800549,john owen-jones,0.47
6838,pete rock,0.51
862835,chester see,0.46
235336,humble pie,0.51
4606,ryan cabrera,0.5
277213,far east movement,0.62
930135,fred v grafix,0.52
591653,deekline dustin hulton sporty-o,0.46
459056,kristina train,0.49
3377630,kda featuring tinashe,0.31
15927,mijares,0.53
1884882,hollysiz,0.46
1939361,rishloo,0.49
2181127,pitbull feat g r l,0.37
744426,double exposure,0.47
9024,tamee harrison,0.48
10815,de la soul,0.57
179016,bobby blue bland,0.51
2913726,chris pine,0.48
2009272,no zu,0.47
1903733,c i u,0.46
51582,gurdas mann,0.47
407961,sarah darling,0.46
291637,ransom,0.46
526186,hiromi,0.47
2495486,excision the frim,0.47
289189,john martin,0.53
496302,linni meister,0.49
3045,marianne rosenberg,0.47
245,robbie robertson,0.52
274975,annamária kertész réka szabó irén móré,0.49
2382,billy porter,0.48
1103903,maluma,0.55
319087,dj pippi,0.42
24397,the heights,0.47
2643694,maho,0.3
2672413,juicy j feat wiz khalifa and r city,0.29
1062,shania twain,0.7
117,the thrills,0.48
90352,aline barros,0.49
1338501,cross gene,0.48
375283,peps persson,0.48
2916277,moonzz,0.47
401111,focus,0.52
48218,orhan gencebay,0.46
317915,slime,0.46
140836,strictly the best,0.39
401699,audio push,0.54
794084,jackie evancho,0.54
2256753,admiral p nico d,0.5
422931,sponge cola,0.49
10328,tilt,0.46
3120260,alunageorge popcaan,0.38
205561,redlight,0.56
45061,frankie vaughn,0.46
3393713,meditation music club,0.3
111577,deep,0.46
2769058,gordi,0.46
3474227,aerobic dance elettronica summer dj beach body workout,0.3
188754,joe thomas,0.47
947411,chris medina,0.5
21890,ivan lins,0.49
3215887,joe and jake,0.51
1271156,uberjak'd,0.46
354,ashlee simpson,0.54
1960060,carolyn malachi,0.41
4269,donny hathaway,0.55
1195968,billboard top 100 hits,0.4
129952,kunal ganjawala,0.53
285483,la húngara,0.46
4823,bill cosby,0.5
655666,ta-ku,0.54
1429676,katy tiz,0.52
41643,jan wayne,0.46
772646,mr knight owl,0.46
82120,nekromantix,0.45
3486663,bama boys demun jones,0.32
335950,the baseballs,0.57
1018048,café chillout music club,0.49
99068,the kids from fame,0.48
2126516,3lau,0.51
7824,richie stephens,0.48
173351,billy ze kick et les gamins en folie,0.46
422110,the groove,0.46
170700,thunderball,0.49
112516,holy fuck,0.5
22806,lil jon,0.63
17722,sunidhi chauhan,0.55
2017226,tazer,0.5
41553,camouflage,0.48
1952647,flume feat jezzabell doran,0.46
126090,mustafa sandal,0.48
7247,danny williams,0.52
2247286,passion chris tomlin,0.48
37403,all that remains,0.58
10407,bing crosby,0.67
1424445,thao the get down stay down,0.49
93510,surf 's up motion picture soundtrack,0.37
1117687,juan magan feat pitbull y el cata,0.33
5920,emiliana torrini,0.53
107370,chanel,0.49
2860497,little nell,0.46
3474245,extreme music fitness spring break dj party power yoga workout,0.3
9544,big daddy,0.49
861862,adriana lua,0.47
2761559,wu tang,0.37
305072,pedro rivera,0.35
356391,multi interprètes,0.47
2598604,sg lewis,0.54
554716,bassic,0.48
2301501,a ap mob feat a ap rocky a ap ferg a ap nast a ap twelvyy,0.31
2475164,gengahr,0.5
12066,fragma,0.53
91410,alicia morton,0.46
17066,ronnie laws,0.47
400744,magnus uggla,0.53
498922,the irrepressibles,0.5
44890,death,0.53
4603,ray-j,0.5
47954,arcade fire,0.64
3841,rob dougan,0.51
175865,tamela mann,0.63
1254245,ben rector,0.51
2157,funkmaster flex,0.49
929792,i just had sex,0.5
103493,dead boys,0.47
270341,twenty 4 seven,0.51
163796,double 99,0.5
3086,die prinzen,0.52
3430659,l'orchestra cinematique made metal,0.3
1144678,highasakite,0.63
537865,monkey safari,0.49
16375,sydney youngblood,0.47
2161881,sza,0.5
102469,michael been aka the call,0.46
3495728,munchausen by proxy eels,0.29
72332,tamba trio,0.46
1537619,jayke orvis and the broken band,0.46
878065,alexandra stan,0.58
18129,los pericos,0.45
2706958,namika,0.48
1421371,ne-yo tim mcgraw,0.47
2667598,kiko bun,0.51
66450,pancho barraza,0.51
6628,rudolf buchbinder,0.46
156148,siriusmo,0.49
1322767,bobby wills,0.47
2431879,khaotic,0.38
1307997,disclosure feat ria ritchie,0.46
784134,de toppers,0.47
1404300,dj s k t,0.51
2205366,ram sampath,0.46
1536731,snoop lion feat drake cori b,0.3
3500337,håkan hellström silvana imam,0.3
579444,indy q,0.46
99122,petter,0.51
129121,various artists - steppin across the usa,0.29
3402178,antonio vivaldi wolfgang amadeus mozart johann sebastian bach johann strauss ii samuel barber frédéric chopin modest mussorgsky claude debussy johannes brahms erik satie edvard grieg maurice ravel camille saint-saëns ludwig van beethoven,0.29
41726,michael wendler,0.51
83429,gérard lenorman,0.47
521920,coven,0.46
4695,the roches,0.52
13670,mozez,0.49
2748027,john farnham and olivia newton-john,0.37
7821,red rat,0.48
3441838,curtis mayfield band,0.29
3541209,antonio vivaldi frédéric chopin maurice ravel wolfgang amadeus mozart erik satie ludwig van beethoven johannes brahms johann sebastian bach franz liszt franz schubert camille saint-saëns claude debussy gustav mahler niccolò paganini antonín dvořák philip glass edvard grieg felix mendelssohn jean sibelius mussorgsky mikhail glink,0.29
481,cracker,0.49
5168,crystal gayle,0.55
23765,eric serra,0.5
2055854,castro d'destroyer,0.35
17917,damage,0.5
542171,study music,0.48
10952,antonio banderas,0.49
18371,levy,0.37
205459,lowlife,0.46
3114587,j balvin arcangel daddy yankee delaghetto farruko nicky jam yandel zion,0.46
2034122,amos margaret raber,0.47
2540768,cody jinks,0.5
480215,keiko,0.47
41578,sportfreunde stiller,0.57
1516540,cherry glazerr,0.47
3232,tosca,0.53
5539,nek,0.54
260892,anne linnet,0.48
3534346,james shinny davenport,0.3
27466,kelly joe phelps,0.47
5658,gianmaria testa,0.47
89691,manu chao,0.57
3206,bonfire,0.46
15699,pig,0.46
894257,italian dinner music collective,0.49
157918,the galway christmas singers,0.49
11488,tavares,0.54
859694,bernhoft,0.56
1056508,ronnie james dio,0.46
2245,the new birth,0.47
3626,nivea,0.53
2015094,sleep baby sleep,0.45
1257488,pianissimo brothers,0.53
265348,bj thomas,0.48
2262,cleo laine,0.49
23481,velha guarda da portela,0.48
1491797,a great big world,0.64
4195,old dirty bastard,0.47
1403812,anna meredith,0.46
358,status quo,0.64
333682,loudness,0.49
2368836,fit for rivals,0.48
1010,brian eno,0.58
250753,anoraak,0.49
225781,alka yagnik udit narayan,0.5
44865,punx soundcheck,0.47
129078,the silk road ensemble,0.46
10159,laura veirs,0.52
2019620,minor alps,0.46
541317,christopher wilde,0.48
657441,the christmas party singers,0.46
951526,enrique guzmán,0.46
920764,fiorenza cossotto,0.47
37132,mikey dread,0.46
13698,tru,0.55
165101,islands,0.48
1485626,dawn richard,0.53
59257,ricky van shelton,0.52
94407,darren hayes of savage garden,0.48
908652,shannon saunders,0.51
152374,riva starr,0.48
2618821,cashmere cat ariana grande,0.47
2231668,timeflies katie sky,0.46
1531314,satori meditation,0.46
31757,dna,0.5
1449695,gemini syndrome,0.55
10591,barney kessel,0.46
2100528,borgeous,0.48
1408860,vince staples,0.6
90682,kula shaker,0.53
520543,marlon asher,0.46
3129139,jess matt,0.53
58377,p susheela,0.49
7085,shout out louds,0.49
2056495,six part invention,0.46
1262937,buku,0.47
3486075,angèle dubeau la pietà alexandre desplat,0.32
12104,mystery jets,0.55
2700,jackie gleason,0.48
16919,ufo,0.55
152852,marc broussard,0.5
100086,israel houghton new breed,0.51
20484,nick cave warren ellis,0.53
32902,ruby turner,0.49
3170614,young zone,0.3
3383911,gl tch,0.3
2455323,elderbrook,0.49
786378,caspar babypants,0.46
165067,four year strong,0.52
40818,adriano celentano,0.56
1385048,niggas in paris,0.5
1525779,scorpion child,0.5
1182084,veela,0.45
341614,the anonymous,0.33
3263440,kygo feat james vincent mcmorrow,0.3
262774,sonic,0.47
2245196,louisa fuller,0.46
2386412,tribute to the notorious b i g,0.3
313124,banda sinaloense ms de sergio lizarraga,0.5
165148,young galaxy,0.47
31474,the bronx,0.51
19021,brass construction,0.47
455792,the wanted,0.67
3151067,margo price,0.54
2514325,the king 's son,0.47
3548,die happy,0.47
159286,barb jungr,0.46
16238,wanda jackson,0.53
2465584,victor nebot,0.32
2542501,tora galimatias,0.48
41604,francine jordi,0.47
2990214,dj trap queen,0.49
1264161,trip lee,0.62
167080,mississippi mass choir,0.5
66025,the duprees,0.47
1402,graham parker the rumour,0.49
2986,staatskapelle dresden,0.5
3471511,niall horan,0.31
10778,marcus miller,0.54
2768605,dallas davidson,0.46
6008,armando manzanero,0.5
52349,joe pace,0.46
850377,morning parade,0.51
20051,tweenies,0.46
527962,croatia squad,0.49
130799,alphabeat,0.5
3182667,chino nacho daddy yankee,0.47
18850,glass tiger,0.49
5609,frankie negron,0.47
2073607,john givez,0.5
366514,paul gilbert,0.46
532203,johnny clegg,0.52
3669,patty pravo,0.5
994669,oathbreaker,0.44
1062427,r5,0.57
408,the human league,0.62
8955,the all-american rejects,0.61
110164,joe farrell,0.46
33452,the human beinz,0.46
1035087,uncle ill,0.33
37107,zebda,0.46
760405,nick jonas,0.73
3388795,gateway worship featuring thomas miller,0.3
32051,born ruffians,0.48
21406,big brovaz,0.53
45356,dorian,0.46
167029,jaap ter linden,0.46
112880,born of osiris,0.52
94946,the ian carey project,0.52
96601,legiao urbana,0.52
453008,manuella,0.48
11173,barbara dickson,0.51
112083,rokia traoré,0.46
250176,p jayachandran,0.37
3026,udo jürgens,0.56
1320303,used somebody,0.49
849386,big deal,0.51
258,the cure,0.69
16239,joshua kadison,0.5
96467,legião urbana,0.48
114947,giuseppe verdi,0.53
11393,dishwalla,0.52
82,talvin singh,0.5
2166998,dvicio,0.49
2078488,röyksopp susanne sundfør,0.42
2573724,lil dicky,0.57
1216041,compilation lounge music,0.4
2193587,gang of youths,0.53
4193,third eye blind,0.58
95460,capella istropolitana,0.47
2165914,carl espen,0.48
3498137,rockwell landers igor the koi,0.3
2023655,devvon terrell,0.51
885802,lars leonhard,0.47
1990602,dg hits 2013,0.47
23312,shane nicholson,0.53
304,radiohead,0.75
61304,hilary hahn,0.51
44887,sinner,0.47
33480,p ramlee,0.46
1120862,a3c,0.37
1013994,skylar grey,0.61
3237806,moti nabiha,0.32
2688327,karmic hits,0.47
12563,m a n d y,0.47
829,le tigre,0.5
2570386,tim omaji,0.49
3171075,jeremy nicolls,0.32
3412502,indradeep dasgupta rabindranath tagore,0.3
3324046,the rock masters classic rock heroes rockstars,0.31
19023,michael holliday,0.5
2509391,ne-yo juicy j,0.46
16714,richie havens,0.49
1131976,torres,0.5
366,ed harcourt,0.53
3175705,vyel sophia omarji,0.47
191947,peter and the test tube babies,0.46
61301,new york philharmonic,0.48
3294852,mika karen mok,0.33
261416,pete astudillo,0.46
1436777,metro karaoke,0.46
1528851,lil wayne boo,0.49
915921,bart baker,0.48
230542,michel sardou,0.52
727239,nelson freitas,0.5
17982,ella baila sola,0.53
46420,foxx,0.46
3139719,pitbull feat lil jon osmani garcía,0.3
10900,aaron neville,0.56
5199,harpers bizarre,0.47
980737,big scoob,0.48
27714,blu,0.46
154106,kink,0.46
1015866,minimal techno,0.49
1371,bachman-turner overdrive,0.55
22503,chick webb,0.47
747997,nathaniel rateliff,0.5
87818,gui boratto,0.47
45441,zsa zsa padilla,0.47
2030921,willam,0.47
302268,wayra,0.47
361120,rich robinson,0.46
1004852,mellow magic,0.47
140233,immolation,0.48
2247214,tan sri p ramlee,0.52
21545,bat for lashes,0.6
1441973,soundtrack of your life,0.46
249533,praise hymn tracks,0.53
2081171,new world sound thomas newson,0.46
152857,sophia fresh,0.49
591620,macky gee,0.48
65586,leonardo,0.5
2458512,alex adair,0.57
62777,fausto papetti,0.5
2055360,raphael lake,0.47
16811,peter sellers,0.48
2301508,m4sonic,0.48
35315,windsor for the derby,0.46
2766274,roost tunes,0.49
2471146,kane brown,0.58
2611189,tired lion,0.52
152867,pink floyd redux,0.47
224162,little jackie,0.46
19810,steve lawrence,0.48
1518637,lexer,0.48
3296424,stavangerkameratene,0.29
1250860,remady manu-l,0.44
3553184,temples franz ferdinand,0.3
142030,culture beat,0.52
8793,brazilian girls,0.48
21610,gillan,0.51
1985779,max frost,0.52
6470,olivier baumont,0.48
398348,tom robinson band,0.47
171456,young guns,0.55
389657,fuzzy logic,0.34
41557,incubus,0.62
82179,jolie holland,0.49
2809941,sugarstarr feat alexander,0.47
879957,the godz,0.46
16690,warlock,0.51
1514,the gap band,0.58
610896,dubvision,0.47
2299913,maor mo,0.3
60996,jikustik,0.46
2912385,jack and eliza,0.51
11628,bruce cockburn,0.5
3184820,chandler stephens,0.31
440119,younger brother,0.49
955964,alta marea,0.51
807477,william tyler,0.51
1188968,the vintage masters,0.47
3032284,r kelly feat t-pain,0.3
142431,omar faruk tekbilek,0.46
2175641,doctor p adam f,0.46
3309763,springfield digital orchestra ludwig van beethoven jeff tincher,0.3
1101351,byron mr talkbox chambers,0.46
61165,christophe willem,0.5
1053739,monica featuring rick ross,0.33
2133899,clairy browne,0.48
2297722,kalin and myles,0.52
3301064,josh pyke sydney symphony orchestra,0.33
971472,bill wells aidan moffat,0.46
504391,storm weather shanty choir,0.49
69763,the bad seed,0.32
101541,margaret price,0.47
22609,sheila,0.48
571803,summer camp,0.49
988893,musique classique,0.51
1968711,mayday,0.48
16272,paula abdul,0.55
523590,carolina chocolate drops,0.5
311268,the disney holiday chorus,0.49
303812,watchmen soundtrack,0.38
46176,them,0.54
16396,alpha blondy,0.54
105931,louise attaque,0.54
15633,michael franti,0.48
2082664,alli simpson,0.49
16340,iam,0.53
22399,carole king,0.6
3215714,ivar bjørnson einar selvik s skuggsjá,0.48
2082881,icewear vezzo,0.46
844252,red city radio,0.47
1962399,ariana grande nathan sykes,0.46
3386463,skrillex rick ross,0.3
60987,freundeskreis,0.47
18649,mrs mills,0.47
27669,sloan,0.5
737860,photographer,0.46
383756,ringtones,0.46
1076778,torolf nordbø,0.47
32141,justice,0.62
881787,david andré østby,0.47
23817,blackfoot,0.51
3475536,wolfgang amadeus mozart ludwig van beethoven maurice ravel tchaikovsky antonio vivaldi edvard grieg samuel barber richard strauss johannes brahms johann sebastian bach franz schubert luigi cherubini gabriel fauré richard wagner pyotr ilyich tchaikovsky hector berlioz,0.3
125564,mandy miller,0.46
23655,facundo cabral,0.46
1154644,cyndi lauper norah jones,0.31
2467361,marlisa,0.53
151186,african tribal orchestra,0.48
41645,laith al-deen,0.5
884,leann rimes,0.56
572721,john mark mcmillan,0.55
1532030,alex preston,0.5
2923576,the weeknd labrinth,0.49
2038289,the tiny boppers,0.49
2796814,beenie man kunle o j b black face de natives freestyl e t c,0.47
7658,powerman 5000,0.52
9830,beaux arts trio,0.5
350689,andrzej piaseczny,0.47
1379757,fidel 's kids and the black sea horns,0.46
13445,rozalla,0.54
93185,gary puckett the union gap,0.52
3821,extrabreit,0.48
68302,dick dale and his del-tones,0.48
3310260,relaxation big band sleeping music sleep music dream,0.3
525909,xv,0.49
1145139,mat zo arty,0.47
298941,pablo cruise,0.46
1271960,anavae,0.47
617725,bruno marrone,0.52
16785,technotronic,0.59
36670,manny montes,0.46
170447,michael salgado,0.47
257066,ottawan,0.5
11165,the incredible string band,0.48
416299,art of dying,0.51
848635,gaëtan roussel,0.46
177113,lazy lester,0.46
2074747,lil bibby,0.51
324136,anvil,0.5
184765,mr airplane man,0.48
633950,secrets,0.51
41542,galleon,0.46
1983719,nassif zeytoun,0.47
3570603,big sean chance the rapper jeremih,0.3
1069073,simge,0.46
86846,ill nino,0.51
21328,andreas vollenweider,0.51
37671,public domain,0.49
2803,art garfunkel,0.55
3987,thomas anders,0.46
50005,adriana evans,0.46
784021,generationals,0.52
2042767,masketta fall,0.46
2690320,forceful music universe,0.3
368299,kim mitchell,0.47
2744593,jaymes young and phoebe ryan,0.29
145951,eluveitie,0.55
9994,dan sartain,0.46
3522816,wolfgang amadeus mozart antonio vivaldi ludwig van beethoven edvard grieg maurice ravel hector berlioz frédéric chopin gioachino rossini johannes brahms robert schumann joseph haydn franz schubert johann strauss ii tchaikovsky johann sebastian bach,0.31
700071,team me,0.54
331967,nomar slevik,0.3
557,mansun,0.53
12978,evergreen terrace,0.49
680,william shatner,0.47
2685137,arcane station,0.5
78267,afx,0.5
317607,rock feast,0.48
15589,the martins,0.54
8561,my dying bride,0.51
950679,rudimental,0.72
1354932,colin buchanan,0.5
3014574,andrew watt,0.48
1095343,theme park,0.48
320086,theophilus london,0.53
3392269,ravi shankar-jaikishan,0.32
230114,hopes die last,0.49
1939946,grayson matthews,0.49
411044,original television soundtrack,0.46
2144815,ozuna,0.39
16226,claudia jung,0.49
1402340,ameritz karaoke latino,0.48
2408489,lauren daigle all sons daughters,0.49
2854559,special force,0.31
3538644,wilkinson featuring talay riley,0.3
2023562,dustin tebbutt,0.56
10167,irma thomas,0.49
339,jimmy ruffin,0.54
1904044,family force 5 tedashii,0.51
469584,shaina noll,0.47
2200618,erika shevon,0.47
2308454,grabbitz,0.46
1015703,cafe les costes club dj chillout,0.47
4171,dante thomas,0.46
5897,gustavo santaolalla,0.56
240656,jenny lewis,0.53
409532,the gaslamp killer,0.48
3326793,ady suleiman feat youngs teflon,0.31
239645,benedetto marcello,0.46
54559,scandal,0.49
10683,emanuel,0.47
2148155,alex aiono,0.53
2054770,dom dolla,0.48
193024,south park mexican,0.52
95,jimmy cliff,0.59
700435,quincy jones harry arnold,0.3
1972504,five for fighting feat john ondrasik,0.46
893131,skip peck,0.53
153891,bon iver,0.68
2653692,fun guns,0.48
44249,oliver koletzki,0.49
2261081,kokiri,0.47
44149,peter thomas sound orchester,0.46
250720,the funky groove connection,0.46
9604,the velvet underground,0.61
7514,cream,0.61
3152125,sounds for study,0.3
3680,chic,0.6
1005884,islander,0.51
2731490,4dub,0.3
118812,mac lethal,0.47
433257,sandy contrera,0.46
30916,chicory tip,0.47
726273,feed me,0.55
936254,said the whale,0.47
611,brian wilson,0.53
653669,monophonics,0.47
247,gun,0.53
119299,ebi,0.49
2161878,isaiah rashad,0.53
855913,blue hawaii,0.47
170435,conjunto amanecer,0.46
1090453,it 's a cover up,0.54
